Text,Image,Folio
urn:cts:greekLit:tlg5026.msAint.hmt:19.office9_1,"urn:cite:hmt:vaimg.VA253RN-0424@0.143,0.2757,0.068,0.0263",urn:cite:hmt:msA.253r
urn:cts:greekLit:tlg5026.msAint.hmt:19.office9_2,"urn:cite:hmt:vaimg.VA253RN-0424@0.119,0.299,0.09,0.0263",urn:cite:hmt:msA.253r
urn:cts:greekLit:tlg5026.msAint.hmt:19.office9_3,"urn:cite:hmt:vaimg.VA253RN-0424@0.138,0.3727,0.079,0.0135",urn:cite:hmt:msA.253r
urn:cts:greekLit:tlg5026.msAint.hmt:19.office9_4,"urn:cite:hmt:vaimg.VA253RN-0424@0.144,0.4027,0.066,0.0338",urn:cite:hmt:msA.253r
urn:cts:greekLit:tlg5026.msAint.hmt:19.office9_5,"urn:cite:hmt:vaimg.VA253RN-0424@0.134,0.5252,0.077,0.0218",urn:cite:hmt:msA.253r
urn:cts:greekLit:tlg5026.msAint.hmt:19.office9_6,"urn:cite:hmt:vaimg.VA253RN-0424@0.156,0.5687,0.046,0.0421",urn:cite:hmt:msA.253r
urn:cts:greekLit:tlg5026.msAint.hmt:19.office9_7,"urn:cite:hmt:vaimg.VA253RN-0424@0.123,0.6702,0.078,0.0488",urn:cite:hmt:msA.253r
