Observation,TextUrn,Image,Comments
urn:cite:op:2015office9.1,urn:cts:greekLit:tlg0012.tlg001.msA:19.76@τ,"urn:cite:hmt:vaimg.VA253RN-0424@0.209,0.2231,0.021,0.012",
urn:cite:op:2015office9.2,urn:cts:greekLit:tlg0012.tlg001.msA:19.76@ο,"urn:cite:hmt:vaimg.VA253RN-0424@0.225,0.2231,0.013,0.0098",
urn:cite:op:2015office9.3,urn:cts:greekLit:tlg0012.tlg001.msA:19.76@ι,"urn:cite:hmt:vaimg.VA253RN-0424@0.234,0.2186,0.009,0.0128",
urn:cite:op:2015office9.4,urn:cts:greekLit:tlg0012.tlg001.msA:19.76@σ,"urn:cite:hmt:vaimg.VA253RN-0424@0.243,0.2231,0.012,0.0105",
urn:cite:op:2015office9.5,urn:cts:greekLit:tlg0012.tlg001.msA:19.76@ι[2],"urn:cite:hmt:vaimg.VA253RN-0424@0.253,0.2209,0.01,0.0135",
urn:cite:op:2015office9.6,urn:cts:greekLit:tlg0012.tlg001.msA:19.76@δ,"urn:cite:hmt:vaimg.VA253RN-0424@0.259,0.2119,0.014,0.0248",
urn:cite:op:2015office9.7,urn:cts:greekLit:tlg0012.tlg001.msA:19.76@ε,"urn:cite:hmt:vaimg.VA253RN-0424@0.272,0.2126,0.014,0.0248",
